city,title,rent_type,district,sub_district,community,area_sqm,bedrooms,living_rooms,bathrooms,orientation,floor_level,total_floors,tags,platform,update_time,price_rmb,price_avg,clean_date
杭州,独栋·晟光里 建发缦云店 最后一个月减免30天房租/可短租/整租朝南 1室1厅,整租,未知,未知,未知,45.0,1,1,1,未知,未知,0,独栋公寓|月租|拎包入住|精装|开放厨房|押一付一,晟光里,今天维护,2790,2790,2026-01-08
杭州,整租·万科杭宸一期 3室2厅 南,整租,余杭区,勾庄,万科杭宸一期,89.0,3,2,2,南,中,18,自营|新上|近地铁|精装|押一付一|双卫生间|随时看房|首次出租,贝壳优选,今天维护,4400,4400,2026-01-08
杭州,独栋·晟光里 建发缦云店 可短租/特惠减免30天房租/整租朝南/万达广场/押一付一 1室1厅,整租,未知,未知,未知,45.0,1,1,1,未知,未知,0,独栋公寓|月租|精装|开放厨房|押一付一,晟光里,今天维护,2461-2765,2461,2026-01-08
杭州,整租·大关东十苑 2室1厅 南,整租,拱墅区,大关,大关东十苑,59.16,2,1,1,南,高,7,新上|近地铁|押一付一|随时看房|首次出租,未知,今天维护,2700,2700,2026-01-08
杭州,整租·苕溪学府 2室2厅 南,整租,临安区,临安,苕溪学府,41.0,2,2,2,南,高,26,双卫生间|随时看房,未知,未知,1900,1900,未知
杭州,整租·欧美金融城 4室2厅 南,整租,余杭区,未来科技城,欧美金融城,126.59,4,2,2,南,中,33,自营|新上|精装|押一付一|双卫生间|随时看房|首次出租,贝壳优选,今天维护,5800,5800,2026-01-08
杭州,独栋·泊寓 滨江智造谷店 近吉利科技法式阳光阳台单间 开间,独栋,未知,未知,未知,30.29,1,0,1,未知,未知,0,独栋公寓|月租|精装|有阳台|押一付一,泊寓,2个月前维护,2314-2332,2314,2025-11-09
杭州,整租·石灰桥新村 2室1厅 南/北,整租,西湖区,文教,石灰桥新村,55.0,2,1,1,南 北,中,6,新上|押一付一|随时看房|首次出租,未知,今天维护,2600,2600,2026-01-08
杭州,独栋·泊寓 滨江智造谷店 滨江区近网易大厦原木阳台单间 开间,独栋,未知,未知,未知,30.29,1,0,1,未知,未知,0,独栋公寓|月租|精装|有阳台|押一付一,泊寓,3个月前维护,2330-2391,2330,2025-10-10
杭州,整租·勤俭弄 2室1厅 西南/西,整租,临安区,临安,勤俭弄,70.0,2,1,1,西南 西,中,5,未知,未知,3天前维护,800,800,2026-01-05
杭州,独栋·晟光里 建发缦云店 年初特惠/可短租三个月/年租免30天房租/实体墙/一室一厅 1室1厅,独栋,未知,未知,未知,45.0,1,1,1,未知,未知,0,独栋公寓|月租|拎包入住|精装|开放厨房|押一付一,晟光里,今天维护,2865,2865,2026-01-08
杭州,整租·风尚蓝湾 1室1厅 南,整租,滨江区,浦沿,风尚蓝湾,59.34,1,1,1,南,中,29,精装,未知,3天前维护,3500,3500,2026-01-05
杭州,独栋·绿城长租公寓 海创店 整租·绿城长租公寓 海创基地  大落地窗  即租即住 1室1厅,整租,未知,未知,未知,75.0,1,1,1,未知,未知,0,独栋公寓|月租|精装|开放厨房|押一付一,绿城长租公寓,1个月前维护,5000,5000,2025-12-09
杭州,独栋·泊寓 滨江智造谷店 浦沿大学城轻奢法式阳台单间 开间,独栋,未知,未知,未知,30.26,1,0,1,未知,未知,0,独栋公寓|月租|精装|有阳台|押一付一,泊寓,3个月前维护,2330-2411,2330,2025-10-10
杭州,合租·周家里 2居室 南卧,合租,余杭区,良渚,周家里,70.0,2,0,1,南,高,7,未知,未知,未知,1500,1500,未知
杭州,独栋·宁巢公寓 南庄兜店 【开业钜惠】10号线逸盛路地铁旁，精装单身公寓拎包入住，真实房源无介费 1室1厅,独栋,未知,未知,未知,24.0,1,1,1,未知,未知,0,独栋公寓|月租|近地铁|精装|开放厨房,宁巢公寓,今天维护,1600,1600,2026-01-08
杭州,整租·海陆星光园 1室1厅 南,整租,富阳区,富春,海陆星光园,34.2,1,1,1,南,高,18,近地铁|随时看房,未知,未知,1000,1000,未知
杭州,合租·金牛铭座 2居室 南卧,合租,富阳区,富春,金牛铭座,47.0,2,2,2,南,中,5,未知,未知,5天前维护,1500,1500,2026-01-03
杭州,独栋·宁巢公寓 南庄兜店 【开业钜惠】国企公寓特惠！近10号地铁线逸盛路整租无中介费 1室1厅,整租,未知,未知,未知,24.0,1,1,1,未知,未知,0,独栋公寓|月租|近地铁|精装|开放厨房,宁巢公寓,今天维护,1600,1600,2026-01-08
杭州,整租·三里亭苑四区 2室1厅 南,整租,上城区,三里亭,三里亭苑四区,65.0,2,1,1,南,中,7,近地铁,未知,2天前维护,2500,2500,2026-01-06
杭州,合租·越秀星汇花园东区 7居室 南卧,合租,临安区,青山湖科技城,越秀星汇花园东区,60.0,7,1,1,南,高,31,近地铁,未知,未知,1300,1300,未知
杭州,合租·雍泽府 5居室 北卧,合租,上城区,七堡,雍泽府,20.0,5,2,2,北,中,17,近地铁,未知,4天前维护,1600,1600,2026-01-04
杭州,整租·南肖埠文景苑 3室2厅 南,整租,上城区,华家池,南肖埠文景苑,132.0,3,2,2,南,中,7,月租|近地铁|双卫生间,链家,未知,7500,7500,未知
杭州,独栋·闲猫国际青年社区 知行路店 元旦租房限时秒杀价！立减200！！！ 1室1厅,独栋,未知,未知,未知,46.0,1,1,1,未知,未知,0,独栋公寓|月租|精装|押一付一,闲猫国际青年社区,7天前维护,1799,1799,2026-01-01
杭州,独栋·宁巢公寓 南庄兜店 【开业钜惠】勾庄农副产品物流中心 近10号线逸盛路地铁站 一居室整租无中介费 1室1厅,整租,未知,未知,未知,24.0,1,1,1,未知,未知,0,独栋公寓|月租|近地铁|精装|开放厨房,宁巢公寓,今天维护,1600,1600,2026-01-08
杭州,独栋·壹间 闻博花城 近滨江萧山  民水民电央企高品质公寓 长租特惠！ 1室1厅,独栋,未知,未知,未知,50.0,1,1,1,未知,未知,0,独栋公寓|月租|拎包入住|精装|有阳台|开放厨房|押一付一,壹间,1个月前维护,3860-3960,3860,2025-12-09
杭州,独栋·壹间 闻博花城 长租特惠！萧山高品质民水民电公寓 1室1厅,独栋,未知,未知,未知,50.0,1,1,1,未知,未知,0,独栋公寓|月租|拎包入住|精装|有阳台|开放厨房|押一付一,壹间,1个月前维护,3860-3960,3860,2025-12-09
杭州,整租·石灰桥新村 2室1厅 南/北,整租,西湖区,文教,石灰桥新村,55.0,2,1,1,南 北,中,6,新上|押一付一|随时看房|首次出租,未知,今天维护,2600,2600,2026-01-08
杭州,整租·远洋西溪公馆 2室2厅 南,整租,余杭区,西溪,远洋西溪公馆,89.0,2,2,2,南,高,14,双卫生间|随时看房,未知,4天前维护,4500,4500,2026-01-04
杭州,整租·欧美金融城 4室2厅 南,整租,余杭区,未来科技城,欧美金融城,126.59,4,2,2,南,中,33,自营|新上|精装|押一付一|双卫生间|随时看房|首次出租,贝壳优选,今天维护,5800,5800,2026-01-08
杭州,独栋·冠寓 冠寓萧山金鸡路店 冠寓 连锁 押一付一 24小时品质公寓 长租钜惠 1室1厅,独栋,未知,未知,未知,30.0,1,1,1,未知,未知,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,冠寓,1个月前维护,2060,2060,2025-12-09
杭州,整租·野风现代中心 1室1厅 南,整租,拱墅区,和平,野风现代中心,71.75,1,1,1,南,高,27,自营|新上|近地铁|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,3500,3500,2026-01-08
杭州,独栋·冠寓 冠寓萧山金鸡路店 5号线 金鸡路地铁口整租公寓 长租限时优惠近网易 1室1厅,整租,未知,未知,未知,30.0,1,1,1,未知,未知,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,冠寓,2天前维护,2000,2000,2026-01-06
杭州,整租·宋都晨光国际 3室2厅 南,整租,钱塘区,沿江南,宋都晨光国际,89.62,3,2,1,南,中,29,自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,4000,4000,2026-01-08
杭州,整租·海澜半岛 3室1厅 南/北,整租,余杭区,临平新城,海澜半岛,121.0,3,1,2,南 北,中,11,近地铁|精装|双卫生间|随时看房,链家,2天前维护,3075,3075,2026-01-06
杭州,整租·东哲云邸 2室1厅 北,整租,余杭区,万达广场,东哲云邸,34.41,2,1,1,北,中,11,新上|精装|押一付一|随时看房|首次出租,未知,今天维护,2000,2000,2026-01-08
杭州,独栋·华润置地·有巢公馆 萧山店 半年起租 支持学生优惠 2号线人民广场 一人居 独门独户，押一付一 可申请租房补贴E 开间,独栋,未知,未知,未知,24.0,1,0,1,未知,未知,0,独栋公寓|月租|近地铁|精装|押一付一,华润置地·有巢公馆,4天前维护,1821,1821,2026-01-04
杭州,整租·钱塘帝景 3室2厅 南,整租,滨江区,彩虹城,钱塘帝景,88.65,3,2,1,南,低,45,自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,6200,6200,2026-01-08
杭州,独栋·华润置地·有巢公馆 萧山店 周末福利放送 来访签约即送400租房券！G萧山市区 精装直租公寓 带独卫 超大公区 开间,独栋,未知,未知,未知,30.0,1,0,1,未知,未知,0,独栋公寓|近地铁|精装|开放厨房,华润置地·有巢公馆,4天前维护,1831,1831,2026-01-04
杭州,整租·北大资源未名府 2室2厅 南,整租,余杭区,未来科技城,北大资源未名府,45.0,2,2,1,南,中,10,近地铁|精装|随时看房,链家,4天前维护,3800,3800,2026-01-04
杭州,独栋·冠寓 冠寓萧山金鸡路店 华为 海康 网易 整租 南向 近5号线地铁金鸡路站 1室1厅,整租,未知,未知,未知,33.0,1,1,1,未知,未知,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,冠寓,2天前维护,2165-2409,2165,2026-01-06
杭州,整租·杭州宏丰家居城宏丰公寓 1室1厅 南,整租,余杭区,闲林,杭州宏丰家居城宏丰公寓,40.0,1,1,1,南,中,15,近地铁|精装,未知,4天前维护,1800,1800,2026-01-04
杭州,独栋·华润置地·有巢公馆 萧山店 优选 元旦秒杀房 步行5分钟可达地铁2号线 中楼层 超绝视野无遮挡  近万象汇 A东 1室1厅,独栋,未知,未知,未知,38.0,1,1,1,未知,未知,0,独栋公寓|拎包入住|近地铁|精装|开放厨房|押一付一,华润置地·有巢公馆,4天前维护,2172-2198,2172,2026-01-04
杭州,独栋·朗诗寓 瓜山东苑-3店 【免押金】可月付 可短租   朝南loft 无中介费 1室1厅,独栋,未知,未知,未知,42.0,1,1,1,未知,未知,0,独栋公寓|月租|拎包入住|精装|开放厨房|押一付一,朗诗寓,28天前维护,1880,1880,2025-12-11
杭州,合租·钱江一苑 1居室 南卧,合租,上城区,钱江新城,钱江一苑,25.0,1,0,1,南,中,25,近地铁|押一付一,未知,4天前维护,1300,1300,2026-01-04
杭州,独栋·华皙 摩嗨公寓留下店 西溪且留下近西溪湿地 1室1厅,独栋,未知,未知,未知,27.0,1,1,1,未知,未知,0,独栋公寓|月租|拎包入住|近地铁|精装|开放厨房|押一付一,华皙,1个月前维护,1199,1199,2025-12-09
杭州,整租·景顺铂悦城 1室1厅 南,整租,西湖区,留下,景顺铂悦城,36.58,1,1,1,南,高,7,精装,链家,1天前维护,1500,1500,2026-01-07
杭州,整租·中骏鼎湖未来云城 3室2厅 南,整租,临平区,临平新城,中骏鼎湖未来云城,108.0,3,2,2,南,中,26,近地铁|精装|双卫生间|随时看房,未知,3天前维护,3800,3800,2026-01-05
杭州,独栋·华皙 八方城未来科技城店 原木风木质家具9折 1室1厅,独栋,未知,未知,未知,43.0,1,1,1,未知,未知,0,独栋公寓|近地铁|精装|开放厨房|押一付一,华皙,1个月前维护,2060,2060,2025-12-09
杭州,整租·天钜银河府 3室2厅 南,整租,萧山区,萧山新城区,天钜银河府,89.0,3,2,2,南,低,29,精装|双卫生间,未知,2天前维护,5900,5900,2026-01-06
杭州,整租·中天大家宸澜学府 2室1厅 南,整租,临安区,临安,中天大家宸澜学府,72.0,2,1,1,南,中,27,未知,未知,未知,1980,1980,未知
杭州,整租·绿城春风金沙 4室2厅 东南/南,整租,钱塘区,金沙湖,绿城春风金沙,127.17,4,2,2,东南 南,高,30,近地铁|精装|双卫生间,未知,3天前维护,8000,8000,2026-01-05
杭州,整租·南湖大厦 1室1厅 北,整租,余杭区,中泰,南湖大厦,46.0,1,1,1,北,低,22,随时看房,未知,1天前维护,1000,1000,2026-01-07
杭州,独栋·华皙 九堡VV新禾联创 精装LOFT可短租 1室1厅,独栋,未知,未知,未知,30.0,1,1,1,未知,未知,0,独栋公寓|月租|精装|押一付一,华皙,2个月前维护,1650,1650,2025-11-09
杭州,合租·滨江江南之星 5居室 南卧,合租,萧山区,萧山新城区,滨江江南之星,16.71,5,1,5,南,低,34,新上|公寓|独立卫生间|拎包入住|精装|押一付一|随时看房,自如,今天维护,2090,2090,2026-01-08
杭州,合租·滨江德信东方星城 5居室 南卧,合租,上城区,城东新城,滨江德信东方星城,13.4,5,1,3,南,低,17,新上|公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,1530,1530,2026-01-08
杭州,整租·裕园公寓 2室1厅 南,整租,钱塘区,高教园区西,裕园公寓,67.3,2,1,1,南,高,7,自营|新上|押一付一|随时看房|首次出租,贝壳优选,今天维护,2300,2300,2026-01-08
杭州,整租·起梦科创数字园区 1室1厅 东,整租,余杭区,良渚,起梦科创数字园区,45.06,1,1,1,东,中,22,自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,2200,2200,2026-01-08
杭州,合租·城北尚博苑一区 1居室 南卧,合租,萧山区,萧山新城区,城北尚博苑一区,50.0,1,1,1,南,高,28,精装,未知,2天前维护,2500,2500,2026-01-06
杭州,整租·东哲云邸 2室1厅 北,整租,余杭区,万达广场,东哲云邸,34.41,2,1,1,北,中,11,新上|精装|押一付一|随时看房|首次出租,未知,今天维护,2000,2000,2026-01-08
杭州,独栋·杭州银城佳遇 三墩店 无中介费精装可月付押一付一 1室1厅,独栋,未知,未知,未知,28.0,1,1,1,未知,未知,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房|押一付一,杭州银城佳遇,19天前维护,1300,1300,2025-12-20
杭州,整租·钱塘帝景 3室2厅 南,整租,滨江区,彩虹城,钱塘帝景,88.65,3,2,1,南,低,45,自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,6200,6200,2026-01-08
杭州,合租·滨江江南之星 5居室 南卧,合租,萧山区,萧山新城区,滨江江南之星,16.71,5,1,5,南,低,34,新上|公寓|独立卫生间|拎包入住|精装|押一付一|随时看房,自如,今天维护,2090,2090,2026-01-08
杭州,整租·E30中心 1室1厅 北,整租,西湖区,三墩,E30中心,37.62,1,1,1,北,高,19,新上|押一付一|随时看房|首次出租,未知,今天维护,1500,1500,2026-01-08
杭州,整租·碧天家园 3室2厅 南,整租,临平区,临平新城,碧天家园,132.0,3,2,2,南,中,6,精装|双卫生间|随时看房,未知,4天前维护,3200,3200,2026-01-04
杭州,整租·金沙居 2室1厅 南,整租,钱塘区,高教园区东,金沙居,68.11,2,1,1,南,高,18,自营|新上|近地铁|押一付一|随时看房|首次出租,贝壳优选,今天维护,2300,2300,2026-01-08
杭州,合租·滨江德信东方星城 5居室 南卧,合租,上城区,城东新城,滨江德信东方星城,13.4,5,1,3,南,低,17,新上|公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,1530,1530,2026-01-08
杭州,整租·春风江南府 3室2厅 南,整租,临平区,塘栖,春风江南府,129.93,3,2,1,南,中,18,自营|新上|押一付一|随时看房|首次出租,贝壳优选,今天维护,1980,1980,2026-01-08
杭州,合租·余庭 3居室 南卧,合租,临平区,临平新城,余庭,12.88,3,1,1,南,高,33,新上|公寓|月租|拎包入住|近地铁|精装|独立阳台|押一付一|随时看房,自如,今天维护,1090,1090,2026-01-08
杭州,整租·西溪华府 3室2厅 南/北,整租,西湖区,西溪,西溪华府,139.0,3,2,2,南 北,低,11,双卫生间,链家,2天前维护,6800,6800,2026-01-06
杭州,整租·CBC时代大观 1室1厅 南,整租,临平区,临平新城,CBC时代大观,38.44,1,1,1,南,中,23,自营|新上|近地铁|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,1500,1500,2026-01-08
杭州,合租·仁苑 2居室 北卧,合租,滨江区,长河,仁苑,70.0,2,1,1,北,中,23,近地铁,未知,未知,3800,3800,未知
杭州,整租·裕园公寓 2室1厅 南,整租,钱塘区,高教园区西,裕园公寓,67.3,2,1,1,南,高,7,自营|新上|押一付一|随时看房|首次出租,贝壳优选,今天维护,2300,2300,2026-01-08
杭州,整租·领骏世界 1室1厅 西,整租,拱墅区,朝晖,领骏世界,46.75,1,1,2,西,高,20,新上|精装|押一付一|双卫生间|随时看房|首次出租,未知,今天维护,3200,3200,2026-01-08
杭州,整租·天鸿香榭里 4室1厅 南,整租,拱墅区,万达广场,天鸿香榭里,89.0,4,1,2,南,低,24,新上|双卫生间|随时看房,未知,未知,4000,4000,未知
杭州,整租·夕照新村 2室1厅 南,整租,上城区,四季青,夕照新村,47.7,2,1,1,南,高,6,自营|新上|近地铁|押一付一|随时看房|首次出租,贝壳优选,今天维护,2940,2940,2026-01-08
杭州,整租·德意中兴广场 4室2厅 南,整租,萧山区,萧山新城区,德意中兴广场,149.0,4,2,2,南,高,30,近地铁|精装|双卫生间|随时看房,未知,2天前维护,5800,5800,2026-01-06
杭州,合租·丽晶国际 4居室 南卧,合租,萧山区,钱江世纪城,丽晶国际,50.0,4,0,1,南,高,39,近地铁,未知,未知,2200,2200,未知
